movieId,title,genres,year,title_cast,director,runtime
692,Solo ,Action|Sci-Fi|Thriller,1996,Mario Van Peebles|Barry Corbin|William Sadler|Jaime Gomez|Demián Bichir|Seidy Lopez|Abraham Verduzco|Joaquín Garrido|William Wallace|Adrien Brody|Brent Schaeffer|Lucas Dudley|Christopher Michael|Rafael Velasco|Abel Woolrich,Norberto Barba,94.0
694,"Substitute, The ",Action|Crime|Drama,1996,Tom Berenger|Raymond Cruz|William Forsythe|Luis Guzmán|Richard Brooks|Ana Azcuy|Diane Venora|Glenn Plummer|Shar-Ron Corley|Vincent Laresca|Maurice Compte|Marc Anthony|Ernie Hudson|Beau Weaver|Cliff De Young,Roy Frumkes,114.0
695,True Crime ,Mystery|Thriller,1996,Alicia Silverstone|Kevin Dillon|Bill Nunn|Michael Bowen|Ann Devaney|Joshua Schaefer|Marla Sokoloff|Jennifer Savidge|Tara Subkoff|David Packer|Alissa Dowdy|Aimee Brooks|Brian Wankum|Melissa DeLizia|Tiombe Lockhart,Pat Verducci,94.0
696,Butterfly Kiss ,Drama|Thriller,1995,Amanda Plummer|Kathy Jamieson|Saskia Reeves|Des McAleer|Lisa Riley|Freda Dowie|Paula Tilbrook|Fine Time Fontayne|Elizabeth McGrath|Joanne Cook|Shirley Vaughan|Paul Bown|Emily Aston|Ricky Tomlinson|Katy Murphy,Michael Winterbottom,88.0
697,Feeling Minnesota ,Drama|Romance,1996,Keanu Reeves|Cameron Diaz|Vincent D'Onofrio|Delroy Lindo|Dan Aykroyd|Courtney Love|Drew Desmarais|Tuesday Weld|Aaron Michael Metchik|Russell Konstans|David Alan Smith|Bill Schoppert|Steve Ghizoni|Jack Walsh|Buffy Sedlachek,Steven Baigelman,99.0
698,Delta of Venus ,Drama,1995,Audie England|Costas Mandylor|Eric da Silva|Raven Snow|Rory Campbell|Emma Louise Moore|Bernard Zette|Marek Vasut|Markéta Hrubesová|Daniel Leza|Stephen Halbert|Dale Wyatt|Jirí Ded|Valérie Zawadská|James Donahower,Anaïs Nin,99.0
700,Angus ,Comedy,1995,Perry Anzilotti|Kathy Bates|Robert Curtis Brown|Kevin Connolly|Tony Denman|Yvette Freeman|Salim Grant|Epatha Harris|Steven Hartman|Robin Lynn Heath|Grant Hoover|Evan Kaufman|James Keane|Irvin Kershner|Michael McLeod,Chris Crutcher,90.0
703,Boys ,Drama,1996,Winona Ryder|Lukas Haas|John C. Reilly|James Le Gros|Skeet Ulrich|Matt Malloy|Spencer Vrooman|Charlie Hofheimer|Bill Sage|Marty McDonough|Wiley Wiggins|Vivienne Shub|Russell Young|Christopher Pettiet|Catherine Keener,Stacy Cochran,86.0
704,"Quest, The ",Action|Adventure,1996,Jean-Claude Van Damme|Roger Moore|James Remar|Janet Gunn|Jack McGee|Aki Aleong|Abdel Qissi|Louis Mandylor|Chang Ching Peng Chaplin|Ryan Cutrona|Shane Meier|Matt Lyon|Jen Sung|Peter Wong|Kitao Koji,Frank Dux,95.0
705,Cosi ,Comedy,1996,Ben Mendelsohn|Barry Otto|Toni Collette|Rachel Griffiths|Aden Young|Colin Friels|Jacki Weaver|Pamela Rabe|Paul Chubb|Colin Hay|David Wenham|Tony Llewellyn-Jones|Kerry Walker|Robin Ramsay|Henry Maas,Mark Joffe,100.0
706,Sunset Park ,Drama,1996,Rhea Perlman|Fredro Starr|Carol Kane|Terrence Howard|Camille Saviola|De'aundre Bonds|Talent Harris|Anthony C. Hall|Antwon Tanner|Shawn Michael Howard|Guy Torry|Scott Burkholder|John Aprea|John Vargas|Rhonda Stubbins White,Seth Zvi Rosenfeld,99.0
707,Mulholland Falls ,Crime|Drama|Thriller,1996,Nick Nolte|Melanie Griffith|Chazz Palminteri|Michael Madsen|Chris Penn|Treat Williams|Jennifer Connelly|Daniel Baldwin|Andrew McCarthy|John Malkovich|Kyle Chandler|Ed Lauter|Larry Garrison|Chelsea Harrington|Johnna Johnson,Peter Dexter,107.0
708,"Truth About Cats & Dogs, The ",Comedy|Romance,1996,Uma Thurman|Janeane Garofalo|Ben Chaplin|Jamie Foxx|James McCaffrey|Richard Coca|Stanley DeSantis|Antoinette Valente|Mitch Rouse|La Tanya M. Fisher|Faryn Einhorn|David Cross|Mary Lynn Rajskub|Bob Odenkirk|Dechen Thurman,Audrey Wells,97.0
710,Celtic Pride ,Comedy,1996,Damon Wayans|Daniel Stern|Dan Aykroyd|Gail O'Grady|Christopher McDonald|Paul Guilfoyle|Adam Hendershott|Scott Lawrence|Deion Sanders|Bill Walton|Gerard G. Williams|Ted Rooney|Vladimir Cuk|Keith Gibbs|Joe Mingle,Judd Apatow,91.0
711,Flipper ,Adventure|Children,1996,Elijah Wood|Paul Hogan|Jonathan Banks|Robert Deacon|Ann Carey|Mark Casella|Luke Halpin|Bill Kelley|Chelsea Field|Jason Fuchs|Lindsay Treco|Jessica Wesson|Mal Jones|Louis Seeger Crume|Bill Nolan,Ricou Browning,95.0
712,Captives ,Crime|Drama|Romance|Thriller,1994,Julia Ormond|Tim Roth|Keith Allen|Siobhan Redmond|Peter Capaldi|Colin Salmon|Richard Hawley|Annette Badland|Jeff Nuttall|Kenneth Cope|Bill Moody|Nathan Dambuza|Christina Collingridge|Victoria Scarborough|Anthony Keirnan,Angela Pope,100.0
714,Dead Man ,Drama|Mystery|Western,1995,Johnny Depp|Gary Farmer|Crispin Glover|Lance Henriksen|Michael Wincott|Eugene Byrd|John Hurt|Robert Mitchum|Iggy Pop|Gabriel Byrne|Jared Harris|Mili Avital|Jimmie Ray Weeks|Mark Bringelson|John North,Jim Jarmusch,121.0
715,"Horseman on the Roof, The (Hussard sur le toit, Le) ",Drama|Romance,1995,Juliette Binoche|Olivier Martinez|Pierre Arditi|François Cluzet|Jean Yanne|Claudio Amendola|Isabelle Carré|Carlo Cecchi|Christiane Cohendy|Jacques Sereys|Nathalie Krebs|Laura Marinoni|Elisabeth Margoni|Yolande Moreau|Christophe Odent,Jean Giono,135.0
717,Mouth to Mouth (Boca a boca) ,Comedy,1995,Javier Bardem|Aitana Sánchez-Gijón|Josep Maria Flotats|María Barranco|Myriam Mézières|Jordi Bosch|Tres Hanley|Alastair Mackenzie|Kiti Mánver|Fernando Guillén Cuervo|Amparo Baró|Emilio Gutiérrez Caba|Asunción Balaguer|Germán Cobos|Saturnino García,Manuel Gómez Pereira,106.0
718,"Visitors, The (Visiteurs, Les) ",Comedy|Fantasy|Sci-Fi,1993,Christian Clavier|Jean Reno|Valérie Lemercier|Marie-Anne Chazel|Christian Bujeau|Isabelle Nanty|Gérard Séty|Didier Pain|Jean-Paul Muel|Arielle Sémenoff|Michel Peyrelon|Pierre Vial|François Lalande|Didier Bénureau|Frédéric Baptiste,Christian Clavier,107.0
719,Multiplicity ,Comedy,1996,Michael Keaton|Andie MacDowell|Zack Duhame|Katie Schlossberg|Harris Yulin|Richard Masur|Eugene Levy|Ann Cusack|John de Lancie|Judith Kahan|Brian Doyle-Murray|Obba Babatundé|Julie Bowen|Dawn Maxey|Kari Coleman,Chris Miller,117.0
721,Halfmoon (Paul Bowles - Halbmond) ,Drama,1995,Samir Guesmi|Khaled Ksouri|Sondos Belhassen|Paul Bowles|Veronica Quilligan|Sam Cox|Said Zakir|Mohammed Belfquih,Irene von Alberti,95.0
722,"Haunted World of Edward D. Wood Jr., The ",Documentary,1996,Maila Nurmi|Dolores Fuller|Paul Marco|Conrad Brooks|Loretta King|Lynn Lemon|Bela Lugosi|Bela Lugosi Jr.|Norma McCarty|Michael McCarthy|Mona McKinnon|Joseph F. Robertson|Lyle Talbot|Harry Thomas|Crawford John Thomas,Edward D. Wood Jr.,89.0
724,"Craft, The ",Drama|Fantasy|Horror|Thriller,1996,Robin Tunney|Fairuza Balk|Neve Campbell|Rachel True|Skeet Ulrich|Christine Taylor|Breckin Meyer|Nathaniel Marston|Cliff De Young|Assumpta Serna|Helen Shaver|Jeanine Jackson|Brenda Strong|Elizabeth Guber|Jennifer Greenhut,Peter Filardi,101.0
725,"Great White Hype, The ",Comedy,1996,Samuel L. Jackson|Jeff Goldblum|Peter Berg|Corbin Bernsen|Jon Lovitz|Cheech Marin|John Rhys-Davies|Salli Richardson-Whitfield|Jamie Foxx|Rocky Carroll|Albert Hall|Susan Gibney|Michael Jace|Duane Davis|Lamont Johnson,Reginald Hudlin,91.0
726,Last Dance ,Drama,1996,Sharon Stone|Rob Morrow|Randy Quaid|Peter Gallagher|Jack Thompson|Jayne Brook|Pamala Tyson|Skeet Ulrich|Don Harvey|Diane Sellers|Patricia French|Jeffrey Buckner Ford|Dave Hager|Christine Cattell|Peg Allen,Steven Haft,103.0
727,War Stories ,Documentary,1995,Jean Andrews|Judith Fyfe|Rita Graham|Neva Clarke McKenna|Tui Preston|Penny Quill|Flo Small|Mabel Waititi,Gaylene Preston,95.0
728,Cold Comfort Farm ,Comedy,1995,Eileen Atkins|Kate Beckinsale|Sheila Burrell|Stephen Fry|Freddie Jones|Joanna Lumley|Ian McKellen|Miriam Margolyes|Rufus Sewell|Ivan Kaye|Jeremy Peters|Maria Miles|Christopher Bowen|Louise Rea|Sophie Revell,Malcolm Bradbury,105.0
729,"Institute Benjamenta, or This Dream People Call Human Life ",Drama,1995,Mark Rylance|Alice Krige|Gottfried John|Daniel Smith|Joseph Alessi|Jonathan Stone|César Sarachu|Peter Lovstrom|Uri Roodner|Peter Whitfield,Timothy Quay,105.0
731,Heaven's Prisoners ,Crime|Thriller,1996,Alec Baldwin|Kelly Lynch|Mary Stuart Masterson|Eric Roberts|Teri Hatcher|Vondie Curtis-Hall|Badja Djola|Samantha Lagpacan|Joe Viterelli|Tuck Milligan|Hawthorne James|Don Stark|Carl A. McGee|Paul Guilfoyle|Christopher Kriesa,James Lee Burke,132.0
732,Original Gangstas ,Crime,1996,Fred Williamson|Jim Brown|Pam Grier|Paul Winfield|Isabel Sanford|Oscar Brown Jr.|Richard Roundtree|Ron O'Neal|Christopher B. Duncan|Eddie Bo Smith Jr.|Dru Down|Shyheim Franklin|Robert Forster|Charles Napier|Wings Hauser,Larry Cohen,99.0
733,"Rock, The ",Action|Adventure|Thriller,1996,Sean Connery|Nicolas Cage|Ed Harris|John Spencer|David Morse|William Forsythe|Michael Biehn|Vanessa Marcil|John C. McGinley|Gregory Sporleder|Tony Todd|Bokeem Woodbine|Jim Maniaci|Greg Collins|Brendan Kelly,David Weisberg,136.0
734,Getting Away With Murder ,Comedy,1996,Dan Aykroyd|Lily Tomlin|Jack Lemmon|Bonnie Hunt|Brian Kerwin|Jerry Adler|Andy Romano|Robert Fields|J.C. Quinn|Susan Forristal|Marissa Chibas|Jon Korkes|Kathleen Marshall|Jacqueline Klein|Alex Appel,Harvey Miller,91.0
735,Cemetery Man (Dellamorte Dellamore) ,Horror,1994,Rupert Everett|François Hadji-Lazaro|Anna Falchi|Mickey Knox|Fabiana Formica|Clive Riche|Katja Anton|Barbara Cupisti|Anton Alexander|Pietro Genuardi|Patrizia Punzo|Stefano Masciarelli|Vito Passeri|Alessandro Zamattio|Renato Donis,Tiziano Sclavi,105.0
736,Twister ,Action|Adventure|Romance|Thriller,1996,Helen Hunt|Bill Paxton|Cary Elwes|Jami Gertz|Philip Seymour Hoffman|Lois Smith|Alan Ruck|Sean Whalen|Scott Thomson|Todd Field|Joey Slotnick|Wendle Josepher|Jeremy Davies|Zach Grenier|Gregory Sporleder,Michael Crichton,113.0
737,Barb Wire ,Action|Sci-Fi,1996,Amir AboulEla|Adriana Alexander|David Andriole|Vanessa Lee Asher|Ron Balicki|Jennifer Banko|Candace Kita|Xander Berkeley|Tony Bill|Alex Bookston|Gil Borgos|Andre Rosey Brown|Mark Collver|Tina Cote|Vinnie Curto,Chris Warner,98.0
738,"Garçu, Le ",Drama,1995,Gérard Depardieu|Géraldine Pailhas|Antoine Pialat|Dominique Rocheteau|Fabienne Babe|Elisabeth Depardieu|Claude Davy|Isabelle Costacurta|Isabelle Roche|Reshmah Madhoo|Ti Louis Felicité|Isabelle Séjourne|Claire de Nouel|Celine Jourdain|Florence Tardieu,Maurice Pialat,102.0
739,Honey Moon (Honigmond) ,Comedy,1996,Veronica Ferres|Anica Dobra|Julia Stemberger|Kai Wiesinger|Gabriel Barylli|Heio von Stetten|Michael von Au|Uwe Ochsenknecht|Hans-Georg Nenning|Edith Bleith|Dimitri Guldener|Robert Stehr|Stefan Zimmermann|Silvia Fink|Calvin Burke,Gabriel Barylli,92.0
741,Ghost in the Shell (Kôkaku kidôtai) ,Animation|Sci-Fi,1995,Atsuko Tanaka|Akio Ôtsuka|Kôichi Yamadera|Yutaka Nakano|Tamio Ôki|Tesshô Genda|Namaki Masakazu|Masato Yamanouchi|Shinji Ogawa|Mitsuru Miyamoto|Kazuhiro Yamaji|Shigeru Chiba|Hiroshi Yanaka|Ginzô Matsuo|Takashi Matsuyama,Shirow Masamune,83.0
742,Thinner ,Horror|Thriller,1996,Robert John Burke|Lucinda Jenney|Bethany Joy Lenz|Time Winters|Howard Erskine|Joe Mantegna|Terrence Garmey|Randy Jurgensen|Jeff Ware|Antonette Schwartzberg|Terence Kava|Kari Wuhrer|Adriana Delphine|Ruth Miller|Walter Bobbie,Stephen King,93.0
743,Spy Hard ,Comedy,1996,Leslie Nielsen|Nicollette Sheridan|Charles Durning|Marcia Gay Harden|Barry Bostwick|John Ales|Andy Griffith|Elya Baskin|Mason Gamble|Carlos Lauchu|Stephanie Romanov|Joyce Brothers|Ray Charles|Hulk Hogan|Roger Clinton,Jason Friedberg,81.0
744,Brothers in Trouble ,Drama,1995,Om Puri|Pavan Malhotra|Angeline Ball|Ace Bhatti|Bhasker Patel|Pravesh Kumar|Badi Uzzaman|Harmage Singh Kalirai|Kumall Grewal|Marc Anwar|Pal Aron|Shiv Grewal|Lesley Clare O'Neill|Kulvinder Ghir|Riz Abbasi,Udayan Prasad,102.0
747,"Stupids, The ",Comedy,1996,Tom Arnold|Jessica Lundy|Bug Hall|Alex McKenna|Mark Metcalf|Matt Keeslar|Scott Kraft|Victor Ertmanis|Earl Williams|George Chiang|Max Landis|Carol Ng|Arthur Eng|Jennifer Dean|Garry Robbins,James Marshall,94.0
748,"Arrival, The ",Action|Sci-Fi|Thriller,1996,Charlie Sheen|Lindsay Crouse|Richard Schiff|Shane|Ron Silver|Teri Polo|Phyllis Applegate|Alan Coates|Leon Rippy|Buddy Joe Hooker|Javier Morga|Tony T. Johnson|Catalina Botello|Georg Lillitsch|David Villalpando,David Twohy,115.0
751,Careful ,Comedy|Horror,1992,Gosia Dobrowolska|Kyle McCulloch|Brent Neale|Sarah Neville|Paul Cox|Victor Cowie|Michael O'Sullivan|Vince Rimmer|Katya Gardner|Jackie Burroughs|Ross McMillan|Leith Clark|Glen Hubich|Brendan Carruthers|George Toles,Guy Maddin,100.0
753,"Month by the Lake, A ",Comedy|Drama|Romance,1995,Vanessa Redgrave|Edward Fox|Uma Thurman|Alida Valli|Carlo Cartier|Alessandro Gassmann|Natalia Bizzi|Frances Nacman|Paolo Lombardi|Riccardo Rossi|Sonia Martinelli|Veronica Wells|Carlotta Bresciani|Bianca Tognocchi|Ayanta Barilli,H.E. Bates,92.0
754,Gold Diggers: The Secret of Bear Mountain ,Adventure|Children,1995,Christina Ricci|Anna Chlumsky|Polly Draper|Brian Kerwin|Diana Scarwid|David Keith|Gillian Barber|Ashleigh Aston Moore|Jewel Staite|Amy Kirk|Dwight McFee|Andrew Wheeler|Roger Cross|Kimberley Warnat|Jesse Moss,Barry Glasser,94.0
756,Carmen Miranda: Bananas Is My Business ,Documentary,1994,Cynthia Adler|Eric Barreto|Mario Cunha|Alice Faye|Aurora Miranda|Carmen Miranda|Leticia Monte|Rita Moreno|Cesar Romero|Synval Silva|Helena Solberg,Helena Solberg,91.0
757,Ashes of Time (Dung che sai duk) ,Drama,1994,Brigitte Lin|Leslie Cheung|Maggie Cheung|Tony Chiu-Wai Leung|Jacky Cheung|Tony Ka Fai Leung|Li Bai|Carina Lau|Charlie Yeung|Joey Wang,Louis Cha,100.0
758,"Jar, The (Khomreh) ",Drama,1992,Behzad Khodaveisi|Fatemeh Azrah|Abbas Khavaninzadeh|Hassein Balai|Alireza Haji-Ghasemi|Sakineh Mehrizi|Ramazan Moila-Abbasi|Shamsoddin Olfat|A.R. Vaziri,Ebrahim Forouzesh,82.0
759,Maya Lin: A Strong Clear Vision ,Documentary,1994,Maya Lin,Freida Lee Mock,105.0
760,Stalingrad ,Drama|War,1993,Dominique Horwitz|Thomas Kretschmann|Jochen Nickel|Sebastian Rudolph|Dana Vávrová|Martin Benrath|Sylvester Groth|Karel Hermánek|Heinz Emigholz|Ferdinand Schuster|Oliver Broumis|Dieter Okras|Zdenek Vencl|Mark Kuhn|Thorsten Bolloff,Jürgen Büscher,134.0
761,"Phantom, The ",Action|Adventure,1996,Billy Zane|Kristy Swanson|Treat Williams|Catherine Zeta-Jones|James Remar|Cary-Hiroyuki Tagawa|Bill Smitrovich|Casey Siemaszko|David Proval|Joseph Ragno|Samantha Eggar|Jon Tenney|Patrick McGoohan|Robert Coleby|Al Ruscio,Lee Falk,100.0
762,Striptease ,Comedy|Crime,1996,Demi Moore|Burt Reynolds|Armand Assante|Ving Rhames|Robert Patrick|Paul Guilfoyle|Jerry Grayson|Rumer Willis|Robert Stanton|William Hill|Stuart Pankin|Dina Spybey-Waters|PaSean Wilson|Pandora Peaks|Barbara Alyn Woods,Carl Hiaasen,115.0
763,"Last of the High Kings, The (a.k.a. Summer Fling) ",Comedy|Drama,1996,Catherine O'Hara|Jared Leto|Christina Ricci|Gabriel Byrne|Stephen Rea|Colm Meaney|Lorraine Pilkington|Jason Barry|Emily Mortimer|Karl Hayden|Ciarán Fitzgerald|Renee Weldon|Des Braiden|Darren Monks|Peter Keating,David Keating,103.0
764,Heavy ,Drama|Romance,1995,Pruitt Taylor Vince|Shelley Winters|Liv Tyler|Debbie Harry|Joe Grifasi|Evan Dando|David Patrick Kelly|Marian Quinn|Meg Hartig|Zandy Hartig|Peter Ortel|George Alvarez|Cordis Heard|J.C. MacKenzie|Allan D'Arcangelo,James Mangold,105.0
765,Jack ,Comedy|Drama,1996,Robin Williams|Diane Lane|Brian Kerwin|Jennifer Lopez|Bill Cosby|Fran Drescher|Adam Zolotin|Todd Bosley|Seth Smith|Mario Yedidia|Jer Adrianne Lelliott|Jurnee Smollett|Dani Faith|Hugo Hernandez|Rickey D'Shon Collins,James DeMonaco,113.0
766,I Shot Andy Warhol ,Drama,1996,Lili Taylor|Jared Harris|Martha Plimpton|Lothaire Bluteau|Anna Thomson|Peter Friedman|Tahnee Welch|Jamie Harrold|Donovan Leitch Jr.|Michael Imperioli|Reg Rogers|Bill Sage|Jill Hennessy|Coco McPherson|Myriam Cyr,Jeremiah Newton,103.0
767,"Grass Harp, The ",Comedy|Drama,1995,Piper Laurie|Sissy Spacek|Walter Matthau|Edward Furlong|Nell Carter|Jack Lemmon|Mary Steenburgen|Sean Patrick Flanery|Joe Don Baker|Charles Durning|Roddy McDowall|Grayson Fricke|Scott Wilson|Bonnie Bartlett|Mia Kirshner,Charles Matthau,107.0
768,Someone Else's America ,Drama,1995,Tom Conti|Predrag 'Miki' Manojlovic|María Casares|Zorka Manojlovic|Sergej Trifunovic|José Ramón Rosario|Lanny Flaherty|Mihalis Giannatos|Michael Willis|Predrag Ejdus|Chia-Ching Niu|Andjela Stojkovic|Lazar Kalmic|Ananda Ellis|John Norman Thomas,Goran Paskaljevic,96.0
772,Quartier Mozart ,Comedy,1992,Pauline Andela|Jimmy Biyona|Essindi Mindja|Sandrine Ola'a,Jean-Pierre Bekolo,80.0
776,Babyfever ,Comedy|Drama,1994,Victoria Foyt|Matt Salinger|Frances Fisher|Eric Roberts|Dinah Lenney|Elaine Kagan|Zack Norman|Jacki Moen|Eliza Roberts|Charlayne Woodard|Irene Cagen|Cindy Friedl|Jane Lancellotti|Deborah Skelly|Tracy Brooks Swope,Victoria Foyt,109.0
777,Pharaoh's Army ,War,1995,Chris Cooper|Patricia Clarkson|Kris Kristofferson|Robert Joy|Richard Tyson|Frank Clem|Huckleberry Fox|Will Lucas|Mac Miles|Robert P. Sampson Jr.|Maude Mitchell|Rebecca Ryland|Scott Coffman|Gale Wilson|Stacie Coffman,Robby Henson,90.0
778,Trainspotting ,Comedy|Crime|Drama,1996,Ewan McGregor|Ewen Bremner|Jonny Lee Miller|Kevin McKidd|Robert Carlyle|Kelly Macdonald|Peter Mullan|James Cosmo|Eileen Nicholas|Susan Vidler|Pauline Lynch|Shirley Henderson|Stuart McQuarrie|Irvine Welsh|Dale Winton,Irvine Welsh,93.0
779,'Til There Was You ,Drama|Romance,1997,John Plumpis|Janel Moloney|Yvonne Zima|Christine Ebersole|Kellen Fink|Karen Allen|Kale Browne|Michael Tucker|Alexandra Theriault|Kimberly Paige|Jim Jansen|Sean Bolvin|Kenneth Flores|Joette Hayward|Mary Martin,Winnie Holzman,113.0
780,Independence Day (a.k.a. ID4) ,Action|Adventure|Sci-Fi|Thriller,1996,Will Smith|Bill Pullman|Jeff Goldblum|Mary McDonnell|Judd Hirsch|Robert Loggia|Randy Quaid|Margaret Colin|James Rebhorn|Harvey Fierstein|Adam Baldwin|Brent Spiner|James Duval|Vivica A. Fox|Lisa Jakub,Dean Devlin,145.0
781,Stealing Beauty ,Drama,1996,Carlo Cecchi|Sinéad Cusack|Joseph Fiennes|Jason Flemyng|Anna Maria Gherardi|Jeremy Irons|Jean Marais|Donal McCann|D.W. Moffett|Ignazio Oliva|Stefania Sandrelli|Francesco Siciliano|Mary Jo Sorgani|Leonardo Treviglio|Liv Tyler,Bernardo Bertolucci,118.0
782,"Fan, The ",Drama|Thriller,1996,Robert De Niro|Wesley Snipes|Ellen Barkin|John Leguizamo|Benicio Del Toro|Patti D'Arbanville|Chris Mulkey|Andrew J. Ferchland|Brandon Hammond|Charles Hallahan|Dan Butler|Kurt Fuller|Michael Jace|Frank Medrano|Don S. Davis,Peter Abrahams,116.0
783,"Hunchback of Notre Dame, The ",Animation|Children|Drama|Musical|Romance,1996,Jason Alexander|Mary Kay Bergman|Corey Burton|Jim Cummings|Bill Fagerbakke|Tom Hulce|Tony Jay|Paul Kandel|Charles Kimbrough|Kevin Kline|Heidi Mollenhauer|Demi Moore|Patrick Pinney|Gary Trousdale|David Ogden Stiers,Kirk Wise,91.0
784,"Cable Guy, The ",Comedy|Thriller,1996,Jim Carrey|Matthew Broderick|Leslie Mann|Jack Black|George Segal|Diane Baker|Ben Stiller|Eric Roberts|Janeane Garofalo|Andy Dick|Harry O'Reilly|David Cross|Amy Stiller|Owen Wilson|Keith Gibbs,Lou Holtz Jr.,96.0
785,Kingpin ,Comedy,1996,Woody Harrelson|Randy Quaid|Vanessa Angel|Bill Murray|Chris Elliott|William Jordan|Richard Tyson|Lin Shaye|Zen Gesner|Prudence Wright Holmes|Rob Moran|Daniel Greene|Will Rothhaar|Mark Charpentier|Brad Faxon,Peter Farrelly,114.0
786,Eraser ,Action|Drama|Thriller,1996,Arnold Schwarzenegger|James Caan|Vanessa Williams|James Coburn|Robert Pastorelli|James Cromwell|Danny Nucci|Andy Romano|Nick Chinlund|Michael Papajohn|Joe Viterelli|Mark Rolston|John Slattery|Robert Miranda|Roma Maffia,Tony Puryear,115.0
788,"Nutty Professor, The ",Comedy|Fantasy|Romance|Sci-Fi,1996,Eddie Murphy|Jada Pinkett Smith|James Coburn|Larry Miller|Dave Chappelle|John Ales|Patricia Wilson|Jamal Mixon|Nichole McAuley|Hamilton von Watts|Chao Li Chi|Tony Carlin|Quinn Duffy|Montell Jordan|Doug Williams,Jerry Lewis,95.0
789,"I, the Worst of All (Yo, la peor de todas) ",Drama,1990,Assumpta Serna|Dominique Sanda|Héctor Alterio|Lautaro Murúa|Graciela Araujo|Alberto Segado|Gerardo Romano|Franklin Caicedo|Hugo Soto|Margara Alonso|Lidia Catalano|Margarita Padín|Alejandra Colunga|Rosario Bléfari|Felisa Rocha,María Luisa Bemberg,105.0
790,"Unforgettable Summer, An (Un été inoubliable) ",Drama,1994,Kristin Scott Thomas|Claudiu Bleont|Olga Tudorache|George Constantin|Ion Pavlescu|Marcel Iures|Razvan Vasilescu|Cornel Scripcaru|Tamara Cretulescu|Carmen Ungureanu|Mihai Constantin|Ioan Gyuri Pascu|Dragos Pîslaru|Dorina Lazar|Beatha Fülop,Lucian Pintilie,82.0
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The ",Documentary,1994,Leopold Kozlowski,Yale Strom,85.0
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) ,Drama,1993,Sami Frey|Marc Barbé|Julie Jézéquel|Valérie Jeannet|Clotilde de Bayser|Charlotte Valandrey|Anne Barbe|Philippe Baille|Philippe Beaufort|Alain Boissard|Jean-Marcel Bouguereau|Renee Cariven|Catherine Carrée|Jean-Yves Carrée|Jean-Marie Catonne,Gérard Mordillat,90.0
794,Midnight Dancers (Sibak) ,Comedy|Drama,1994,Alex Del Rosario|Gandong Cervantes|Lawrence David|Luis Cortes|Richard Cassity|Danny Ramos|John Mendoza|Leonard Manalansan|Perla Bautista|Ryan Aristorenas|Soxy Topacio|Gino Paul Guzman|Maureen Mauricio|Jeffrey Suarez|Ray Ventura,Mel Chionglo,100.0
795,Somebody to Love ,Drama,1994,Rosie Perez|Harvey Keitel|Anthony Quinn|Michael DeLorenzo|Steve Buscemi|Stanley Tucci|Gerardo Mejía|Steven Randazzo|Paul Herman|Samuel Fuller|Helena|Elizabeth Bracco|Angel Aviles|Lorelei Leslie|Julie Shannon,Sergei Bodrov,102.0
798,Daylight ,Action|Adventure|Drama|Thriller,1996,Sylvester Stallone|Amy Brenneman|Viggo Mortensen|Dan Hedaya|Jay O. Sanders|Karen Young|Claire Bloom|Vanessa Bell Calloway|Renoly Santiago|Colin Fox|Danielle Harris|Trina McGee|Marcello Thedford|Sage Stallone|Jo Anderson,Leslie Bohem,114.0
799,"Frighteners, The ",Comedy|Horror|Thriller,1996,Michael J. Fox|Trini Alvarado|Peter Dobson|John Astin|Jeffrey Combs|Dee Wallace|Jake Busey|Chi McBride|Jim Fyfe|Troy Evans|Julianna McCarthy|R. Lee Ermey|Elizabeth Hawthorne|Angela Bloomfield|Desmond Kelly,Fran Walsh,110.0
800,Lone Star ,Drama|Mystery|Western,1996,Stephen Mendillo|Stephen J. Lang|Chris Cooper|Elizabeth Peña|Oni Faida Lampley|Eleese Lester|Joe Stevens|Gonzalo Castillo|Richard Coca|Clifton James|Tony Frank|Miriam Colon|Kris Kristofferson|Jeff Monahan|Matthew McConaughey,John Sayles,135.0
